Interval Start UTC Date,Queue,Media Type,Skill Set,Language,Offered,Interactions Handled,Total Handle Time
2021-07-13T22:45:00.000Z,Existing Accounts,MESSAGE,,,1.21875,3.21875,145.2844
2021-07-13T22:45:00.000Z,New Orders,VOICE,,,1.21875,3.21875,145.2844
2021-07-13T22:45:00.000Z,New Orders,MESSAGE,,,1.21875,3.21875,145.2844
2021-07-13T22:45:00.000Z,Existing Accounts,VOICE,,,1.21875,3.21875,145.2844
2021-07-13T22:45:00.000Z,Existing Accounts,MESSAGE,,,1.21875,3.21875,145.2844
2021-07-13T22:45:00.000Z,New Orders,VOICE,,,1.21875,3.21875,145.2844
2021-07-13T22:45:00.000Z,New Orders,MESSAGE,,,1.21875,3.21875,145.2844
2021-07-13T22:45:00.000Z,Existing Accounts,VOICE,,,1.21875,3.21875,145.2844
2021-07-13T22:45:00.000Z,Existing Accounts,MESSAGE,,,1.21875,3.21875,145.2844
2021-07-14T07:00:00.000Z,New Orders,VOICE,,,1.2675,3.2675,133.74
2021-07-14T07:00:00.000Z,New Orders,MESSAGE,,,1.2675,3.2675,133.74
2021-07-14T07:00:00.000Z,Existing Accounts,VOICE,,,1.2675,3.2675,133.74
2021-07-14T07:00:00.000Z,Existing Accounts,MESSAGE,,,1.2675,3.2675,133.74
2021-07-14T07:00:00.000Z,New Orders,VOICE,,,1.2675,3.2675,133.74
2021-07-14T07:00:00.000Z,New Orders,MESSAGE,,,1.2675,3.2675,133.74
2021-07-14T07:00:00.000Z,Existing Accounts,VOICE,,,1.2675,3.2675,133.74
2021-07-14T07:00:00.000Z,Existing Accounts,MESSAGE,,,1.2675,3.2675,133.74
2021-07-14T07:00:00.000Z,New Orders,VOICE,,,1.2675,3.2675,133.74
2021-07-14T07:00:00.000Z,New Orders,MESSAGE,,,1.2675,3.2675,133.74
2021-07-14T07:00:00.000Z,Existing Accounts,VOICE,,,1.2675,3.2675,133.74
2021-07-14T07:00:00.000Z,Existing Accounts,MESSAGE,,,1.2675,3.2675,133.74
2021-07-14T07:00:00.000Z,New Orders,VOICE,,,1.2675,3.2675,133.74
2021-07-14T07:00:00.000Z,New Orders,MESSAGE,,,1.2675,3.2675,133.74
2021-07-14T07:00:00.000Z,Existing Accounts,VOICE,,,1.2675,3.2675,133.74
2021-07-14T07:00:00.000Z,Existing Accounts,MESSAGE,,,1.2675,3.2675,133.74
2021-07-14T07:00:00.000Z,New Orders,VOICE,,,1.2675,3.2675,133.74
2021-07-14T07:00:00.000Z,New Orders,MESSAGE,,,1.2675,3.2675,133.74
2021-07-14T07:00:00.000Z,Existing Accounts,VOICE,,,1.2675,3.2675,133.74
2021-07-14T07:00:00.000Z,Existing Accounts,MESSAGE,,,1.2675,3.2675,133.74
2021-07-14T07:00:00.000Z,New Orders,VOICE,,,1.2675,3.2675,133.74
2021-07-14T07:00:00.000Z,New Orders,MESSAGE,,,1.2675,3.2675,133.74
2021-07-14T07:00:00.000Z,Existing Accounts,VOICE,,,1.2675,3.2675,133.74
2021-07-14T07:00:00.000Z,Existing Accounts,MESSAGE,,,1.2675,3.2675,133.74
2021-07-14T07:00:00.000Z,New Orders,VOICE,,,1.2675,3.2675,133.74
2021-07-14T07:15:00.000Z,New Orders,MESSAGE,,,2.87625,3.87625,137.7908474
2021-07-14T07:15:00.000Z,Existing Accounts,VOICE,,,2.87625,3.87625,137.7908474
2021-07-14T07:15:00.000Z,Existing Accounts,MESSAGE,,,2.87625,3.87625,137.7908474
2021-07-14T07:15:00.000Z,New Orders,VOICE,,,2.87625,3.87625,137.7908474
2021-07-14T07:15:00.000Z,New Orders,MESSAGE,,,2.87625,3.87625,137.7908474
2021-07-14T07:15:00.000Z,Existing Accounts,VOICE,,,2.87625,3.87625,137.7908474
2021-07-14T07:15:00.000Z,Existing Accounts,MESSAGE,,,2.87625,3.87625,137.7908474
2021-07-14T07:15:00.000Z,New Orders,VOICE,,,2.87625,3.87625,137.7908474
2021-07-14T07:15:00.000Z,New Orders,MESSAGE,,,2.87625,3.87625,137.7908474
2021-07-14T07:15:00.000Z,Existing Accounts,VOICE,,,2.87625,3.87625,137.7908474
2021-07-14T07:15:00.000Z,Existing Accounts,MESSAGE,,,2.87625,3.87625,137.7908474
2021-07-14T07:15:00.000Z,New Orders,VOICE,,,2.87625,3.87625,137.7908474
2021-07-14T07:15:00.000Z,New Orders,MESSAGE,,,2.87625,3.87625,137.7908474
2021-07-14T07:15:00.000Z,Existing Accounts,VOICE,,,2.87625,3.87625,137.7908474
2021-07-14T07:15:00.000Z,Existing Accounts,MESSAGE,,,2.87625,3.87625,137.7908474
2021-07-14T07:15:00.000Z,New Orders,VOICE,,,2.87625,3.87625,137.7908474
2021-07-14T07:15:00.000Z,New Orders,MESSAGE,,,2.87625,3.87625,137.7908474
2021-07-14T07:15:00.000Z,Existing Accounts,VOICE,,,2.87625,3.87625,137.7908474
2021-07-14T07:15:00.000Z,Existing Accounts,MESSAGE,,,2.87625,3.87625,137.7908474
2021-07-14T07:15:00.000Z,New Orders,VOICE,,,2.87625,3.87625,137.7908474
2021-07-14T07:15:00.000Z,New Orders,MESSAGE,,,2.87625,3.87625,137.7908474
2021-07-14T07:15:00.000Z,Existing Accounts,VOICE,,,2.87625,3.87625,137.7908474
2021-07-14T07:15:00.000Z,Existing Accounts,MESSAGE,,,2.87625,3.87625,137.7908474
2021-07-14T07:15:00.000Z,New Orders,VOICE,,,2.87625,3.87625,137.7908474
2021-07-14T07:15:00.000Z,New Orders,MESSAGE,,,2.87625,3.87625,137.7908474
2021-07-14T07:30:00.000Z,Existing Accounts,VOICE,,,3.94875,5.94875,136.2000001
2021-07-14T07:30:00.000Z,Existing Accounts,MESSAGE,,,3.94875,5.94875,136.2000001
2021-07-14T07:30:00.000Z,New Orders,VOICE,,,3.94875,5.94875,136.2000001
2021-07-14T07:30:00.000Z,New Orders,MESSAGE,,,3.94875,5.94875,136.2000001
2021-07-14T07:30:00.000Z,Existing Accounts,VOICE,,,3.94875,5.94875,136.2000001
2021-07-14T07:30:00.000Z,Existing Accounts,MESSAGE,,,3.94875,5.94875,136.2000001
2021-07-14T07:30:00.000Z,New Orders,VOICE,,,3.94875,5.94875,136.2000001
2021-07-14T07:30:00.000Z,New Orders,MESSAGE,,,3.94875,5.94875,136.2000001
2021-07-14T07:30:00.000Z,Existing Accounts,VOICE,,,3.94875,5.94875,136.2000001
2021-07-14T07:30:00.000Z,Existing Accounts,MESSAGE,,,3.94875,5.94875,136.2000001
2021-07-14T07:30:00.000Z,New Orders,VOICE,,,3.94875,5.94875,136.2000001
2021-07-14T07:30:00.000Z,New Orders,MESSAGE,,,3.94875,5.94875,136.2000001
2021-07-14T07:30:00.000Z,Existing Accounts,VOICE,,,3.94875,5.94875,136.2000001
2021-07-14T07:30:00.000Z,Existing Accounts,MESSAGE,,,3.94875,5.94875,136.2000001
2021-07-14T07:30:00.000Z,New Orders,VOICE,,,3.94875,5.94875,136.2000001
2021-07-14T07:30:00.000Z,New Orders,MESSAGE,,,3.94875,5.94875,136.2000001
2021-07-14T07:30:00.000Z,Existing Accounts,VOICE,,,3.94875,5.94875,136.2000001
2021-07-14T07:30:00.000Z,Existing Accounts,MESSAGE,,,3.94875,5.94875,136.2000001
2021-07-14T07:30:00.000Z,New Orders,VOICE,,,3.94875,5.94875,136.2000001
2021-07-14T07:30:00.000Z,New Orders,MESSAGE,,,3.94875,5.94875,136.2000001
2021-07-14T07:30:00.000Z,Existing Accounts,VOICE,,,3.94875,5.94875,136.2000001
2021-07-14T07:30:00.000Z,Existing Accounts,MESSAGE,,,3.94875,5.94875,136.2000001
2021-07-14T07:30:00.000Z,New Orders,VOICE,,,3.94875,5.94875,136.2000001
2021-07-14T07:30:00.000Z,New Orders,MESSAGE,,,3.94875,5.94875,136.2000001
2021-07-14T07:30:00.000Z,Existing Accounts,VOICE,,,3.94875,5.94875,136.2000001
2021-07-14T07:45:00.000Z,Existing Accounts,MESSAGE,,,5.60625,5.60625,146.4259131
2021-07-14T07:45:00.000Z,New Orders,VOICE,,,5.60625,5.60625,146.4259131
2021-07-14T07:45:00.000Z,New Orders,MESSAGE,,,5.60625,5.60625,146.4259131
2021-07-14T07:45:00.000Z,Existing Accounts,VOICE,,,5.60625,5.60625,146.4259131
2021-07-14T07:45:00.000Z,Existing Accounts,MESSAGE,,,5.60625,5.60625,146.4259131
2021-07-14T07:45:00.000Z,New Orders,VOICE,,,5.60625,5.60625,146.4259131
2021-07-14T07:45:00.000Z,New Orders,MESSAGE,,,5.60625,5.60625,146.4259131
2021-07-14T07:45:00.000Z,Existing Accounts,VOICE,,,5.60625,5.60625,146.4259131
2021-07-14T07:45:00.000Z,Existing Accounts,MESSAGE,,,5.60625,5.60625,146.4259131
2021-07-14T07:45:00.000Z,New Orders,VOICE,,,5.60625,5.60625,146.4259131
2021-07-14T07:45:00.000Z,New Orders,MESSAGE,,,5.60625,5.60625,146.4259131
2021-07-14T07:45:00.000Z,Existing Accounts,VOICE,,,5.60625,5.60625,146.4259131
2021-07-14T07:45:00.000Z,Existing Accounts,MESSAGE,,,5.60625,5.60625,146.4259131
2021-07-14T07:45:00.000Z,New Orders,VOICE,,,5.60625,5.60625,146.4259131
2021-07-14T07:45:00.000Z,New Orders,MESSAGE,,,5.60625,5.60625,146.4259131
2021-07-14T07:45:00.000Z,Existing Accounts,VOICE,,,5.60625,5.60625,146.4259131
2021-07-14T07:45:00.000Z,Existing Accounts,MESSAGE,,,5.60625,5.60625,146.4259131
2021-07-14T07:45:00.000Z,New Orders,VOICE,,,5.60625,5.60625,146.4259131
2021-07-14T07:45:00.000Z,New Orders,MESSAGE,,,5.60625,5.60625,146.4259131
2021-07-14T07:45:00.000Z,Existing Accounts,VOICE,,,5.60625,5.60625,146.4259131
2021-07-14T07:45:00.000Z,Existing Accounts,MESSAGE,,,5.60625,5.60625,146.4259131
2021-07-14T07:45:00.000Z,New Orders,VOICE,,,5.60625,5.60625,146.4259131
2021-07-14T07:45:00.000Z,New Orders,MESSAGE,,,5.60625,5.60625,146.4259131
2021-07-14T07:45:00.000Z,Existing Accounts,VOICE,,,5.60625,5.60625,146.4259131
2021-07-14T07:45:00.000Z,Existing Accounts,MESSAGE,,,5.60625,5.60625,146.4259131
2021-07-14T08:00:00.000Z,New Orders,VOICE,,,6.67875,6.67875,140.9908759
2021-07-14T08:00:00.000Z,New Orders,MESSAGE,,,6.67875,6.67875,140.9908759
2021-07-14T08:00:00.000Z,Existing Accounts,VOICE,,,6.67875,6.67875,140.9908759
2021-07-14T08:00:00.000Z,Existing Accounts,MESSAGE,,,6.67875,6.67875,140.9908759
2021-07-14T08:00:00.000Z,New Orders,VOICE,,,6.67875,6.67875,140.9908759
2021-07-14T08:00:00.000Z,New Orders,MESSAGE,,,6.67875,6.67875,140.9908759
2021-07-14T08:00:00.000Z,Existing Accounts,VOICE,,,6.67875,6.67875,140.9908759
2021-07-14T08:00:00.000Z,Existing Accounts,MESSAGE,,,6.67875,6.67875,140.9908759
2021-07-14T08:00:00.000Z,New Orders,VOICE,,,6.67875,6.67875,140.9908759
2021-07-14T08:00:00.000Z,New Orders,MESSAGE,,,6.67875,6.67875,140.9908759
2021-07-14T08:00:00.000Z,Existing Accounts,VOICE,,,6.67875,6.67875,140.9908759
2021-07-14T08:00:00.000Z,Existing Accounts,MESSAGE,,,6.67875,6.67875,140.9908759
2021-07-14T08:00:00.000Z,New Orders,VOICE,,,6.67875,6.67875,140.9908759
2021-07-14T08:00:00.000Z,New Orders,MESSAGE,,,6.67875,6.67875,140.9908759
2021-07-14T08:00:00.000Z,Existing Accounts,VOICE,,,6.67875,6.67875,140.9908759
2021-07-14T08:00:00.000Z,Existing Accounts,MESSAGE,,,6.67875,6.67875,140.9908759
2021-07-14T08:00:00.000Z,New Orders,VOICE,,,6.67875,6.67875,140.9908759
2021-07-14T08:00:00.000Z,New Orders,MESSAGE,,,6.67875,6.67875,140.9908759
2021-07-14T08:00:00.000Z,Existing Accounts,VOICE,,,6.67875,6.67875,140.9908759
2021-07-14T08:00:00.000Z,Existing Accounts,MESSAGE,,,6.67875,6.67875,140.9908759
2021-07-14T08:00:00.000Z,New Orders,VOICE,,,6.67875,6.67875,140.9908759
2021-07-14T08:00:00.000Z,New Orders,MESSAGE,,,6.67875,6.67875,140.9908759
2021-07-14T08:00:00.000Z,Existing Accounts,VOICE,,,6.67875,6.67875,140.9908759
2021-07-14T08:00:00.000Z,Existing Accounts,MESSAGE,,,6.67875,6.67875,140.9908759
2021-07-14T08:00:00.000Z,New Orders,VOICE,,,6.67875,6.67875,140.9908759
2021-07-14T08:15:00.000Z,New Orders,MESSAGE,,,8.19,10.19,136.6532142
2021-07-14T08:15:00.000Z,Existing Accounts,VOICE,,,8.19,10.19,136.6532142
2021-07-14T08:15:00.000Z,Existing Accounts,MESSAGE,,,8.19,10.19,136.6532142
2021-07-14T08:15:00.000Z,New Orders,VOICE,,,8.19,10.19,136.6532142
2021-07-14T08:15:00.000Z,New Orders,MESSAGE,,,8.19,10.19,136.6532142
2021-07-14T08:15:00.000Z,Existing Accounts,VOICE,,,8.19,10.19,136.6532142
2021-07-14T08:15:00.000Z,Existing Accounts,MESSAGE,,,8.19,10.19,136.6532142
2021-07-14T08:15:00.000Z,New Orders,VOICE,,,8.19,10.19,136.6532142
2021-07-14T08:15:00.000Z,New Orders,MESSAGE,,,8.19,10.19,136.6532142
2021-07-14T08:15:00.000Z,Existing Accounts,VOICE,,,8.19,10.19,136.6532142
2021-07-14T08:15:00.000Z,Existing Accounts,MESSAGE,,,8.19,10.19,136.6532142
2021-07-14T08:15:00.000Z,New Orders,VOICE,,,8.19,10.19,136.6532142
2021-07-14T08:15:00.000Z,New Orders,MESSAGE,,,8.19,10.19,136.6532142
2021-07-14T08:15:00.000Z,Existing Accounts,VOICE,,,8.19,10.19,136.6532142
2021-07-14T08:15:00.000Z,Existing Accounts,MESSAGE,,,8.19,10.19,136.6532142
2021-07-14T08:15:00.000Z,New Orders,VOICE,,,8.19,10.19,136.6532142
2021-07-14T08:15:00.000Z,New Orders,MESSAGE,,,8.19,10.19,136.6532142
2021-07-14T08:15:00.000Z,Existing Accounts,VOICE,,,8.19,10.19,136.6532142
2021-07-14T08:15:00.000Z,Existing Accounts,MESSAGE,,,8.19,10.19,136.6532142
2021-07-14T08:15:00.000Z,New Orders,VOICE,,,8.19,10.19,136.6532142
2021-07-14T08:15:00.000Z,New Orders,MESSAGE,,,8.19,10.19,136.6532142
2021-07-14T08:15:00.000Z,Existing Accounts,VOICE,,,8.19,10.19,136.6532142
2021-07-14T08:15:00.000Z,Existing Accounts,MESSAGE,,,8.19,10.19,136.6532142
2021-07-14T08:15:00.000Z,New Orders,VOICE,,,8.19,10.19,136.6532142
2021-07-14T08:15:00.000Z,New Orders,MESSAGE,,,8.19,10.19,136.6532142
2021-07-14T08:30:00.000Z,Existing Accounts,VOICE,,,9.2625,10.2625,139.8112632
2021-07-14T08:30:00.000Z,Existing Accounts,MESSAGE,,,9.2625,10.2625,139.8112632
2021-07-14T08:30:00.000Z,New Orders,VOICE,,,9.2625,10.2625,139.8112632
2021-07-14T08:30:00.000Z,New Orders,MESSAGE,,,9.2625,10.2625,139.8112632
2021-07-14T08:30:00.000Z,Existing Accounts,VOICE,,,9.2625,10.2625,139.8112632
2021-07-14T08:30:00.000Z,Existing Accounts,MESSAGE,,,9.2625,10.2625,139.8112632
2021-07-14T08:30:00.000Z,New Orders,VOICE,,,9.2625,10.2625,139.8112632
2021-07-14T08:30:00.000Z,New Orders,MESSAGE,,,9.2625,10.2625,139.8112632
2021-07-14T08:30:00.000Z,Existing Accounts,VOICE,,,9.2625,10.2625,139.8112632
2021-07-14T08:30:00.000Z,Existing Accounts,MESSAGE,,,9.2625,10.2625,139.8112632
2021-07-14T08:30:00.000Z,New Orders,VOICE,,,9.2625,10.2625,139.8112632
2021-07-14T08:30:00.000Z,New Orders,MESSAGE,,,9.2625,10.2625,139.8112632
2021-07-14T08:30:00.000Z,Existing Accounts,VOICE,,,9.2625,10.2625,139.8112632
2021-07-14T08:30:00.000Z,Existing Accounts,MESSAGE,,,9.2625,10.2625,139.8112632
2021-07-14T08:30:00.000Z,New Orders,VOICE,,,9.2625,10.2625,139.8112632
2021-07-14T08:30:00.000Z,New Orders,MESSAGE,,,9.2625,10.2625,139.8112632
2021-07-14T08:30:00.000Z,Existing Accounts,VOICE,,,9.2625,10.2625,139.8112632
2021-07-14T08:30:00.000Z,Existing Accounts,MESSAGE,,,9.2625,10.2625,139.8112632
2021-07-14T08:30:00.000Z,New Orders,VOICE,,,9.2625,10.2625,139.8112632
2021-07-14T08:30:00.000Z,New Orders,MESSAGE,,,9.2625,10.2625,139.8112632
2021-07-14T08:30:00.000Z,Existing Accounts,VOICE,,,9.2625,10.2625,139.8112632
2021-07-14T08:30:00.000Z,Existing Accounts,MESSAGE,,,9.2625,10.2625,139.8112632
2021-07-14T08:30:00.000Z,New Orders,VOICE,,,9.2625,10.2625,139.8112632
2021-07-14T08:30:00.000Z,New Orders,MESSAGE,,,9.2625,10.2625,139.8112632
2021-07-14T08:30:00.000Z,Existing Accounts,VOICE,,,9.2625,10.2625,139.8112632
2021-07-14T08:45:00.000Z,Existing Accounts,MESSAGE,,,10.725,11.725,144.3836818
2021-07-14T08:45:00.000Z,New Orders,VOICE,,,10.725,11.725,144.3836818
2021-07-14T08:45:00.000Z,New Orders,MESSAGE,,,10.725,11.725,144.3836818
2021-07-14T08:45:00.000Z,Existing Accounts,VOICE,,,10.725,11.725,144.3836818
2021-07-14T08:45:00.000Z,Existing Accounts,MESSAGE,,,10.725,11.725,144.3836818
2021-07-14T08:45:00.000Z,New Orders,VOICE,,,10.725,11.725,144.3836818
2021-07-14T08:45:00.000Z,New Orders,MESSAGE,,,10.725,11.725,144.3836818
2021-07-14T08:45:00.000Z,Existing Accounts,VOICE,,,10.725,11.725,144.3836818
2021-07-14T08:45:00.000Z,Existing Accounts,MESSAGE,,,10.725,11.725,144.3836818
2021-07-14T08:45:00.000Z,New Orders,VOICE,,,10.725,11.725,144.3836818
2021-07-14T08:45:00.000Z,New Orders,MESSAGE,,,10.725,11.725,144.3836818
2021-07-14T08:45:00.000Z,Existing Accounts,VOICE,,,10.725,11.725,144.3836818
2021-07-14T08:45:00.000Z,Existing Accounts,MESSAGE,,,10.725,11.725,144.3836818
2021-07-14T08:45:00.000Z,New Orders,VOICE,,,10.725,11.725,144.3836818
2021-07-14T08:45:00.000Z,New Orders,MESSAGE,,,10.725,11.725,144.3836818
2021-07-14T08:45:00.000Z,Existing Accounts,VOICE,,,10.725,11.725,144.3836818
2021-07-14T08:45:00.000Z,Existing Accounts,MESSAGE,,,10.725,11.725,144.3836818
2021-07-14T08:45:00.000Z,New Orders,VOICE,,,10.725,11.725,144.3836818
2021-07-14T08:45:00.000Z,New Orders,MESSAGE,,,10.725,11.725,144.3836818
2021-07-14T08:45:00.000Z,Existing Accounts,VOICE,,,10.725,11.725,144.3836818
2021-07-14T08:45:00.000Z,Existing Accounts,MESSAGE,,,10.725,11.725,144.3836818
2021-07-14T08:45:00.000Z,New Orders,VOICE,,,10.725,11.725,144.3836818
2021-07-14T08:45:00.000Z,New Orders,MESSAGE,,,10.725,11.725,144.3836818
2021-07-14T08:45:00.000Z,Existing Accounts,VOICE,,,10.725,11.725,144.3836818
2021-07-14T08:45:00.000Z,Existing Accounts,MESSAGE,,,10.725,11.725,144.3836818
2021-07-14T09:00:00.000Z,New Orders,VOICE,,,12.13875,12.13875,143.35
2021-07-14T09:00:00.000Z,New Orders,MESSAGE,,,12.13875,12.13875,143.35
2021-07-14T09:00:00.000Z,Existing Accounts,VOICE,,,12.13875,12.13875,143.35
2021-07-14T09:00:00.000Z,Existing Accounts,MESSAGE,,,12.13875,12.13875,143.35
2021-07-14T09:00:00.000Z,New Orders,VOICE,,,12.13875,12.13875,143.35
2021-07-14T09:00:00.000Z,New Orders,MESSAGE,,,12.13875,12.13875,143.35
2021-07-14T09:00:00.000Z,Existing Accounts,VOICE,,,12.13875,12.13875,143.35
2021-07-14T09:00:00.000Z,Existing Accounts,MESSAGE,,,12.13875,12.13875,143.35
2021-07-14T09:00:00.000Z,New Orders,VOICE,,,12.13875,12.13875,143.35
2021-07-14T09:00:00.000Z,New Orders,MESSAGE,,,12.13875,12.13875,143.35
2021-07-14T09:00:00.000Z,Existing Accounts,VOICE,,,12.13875,12.13875,143.35
2021-07-14T09:00:00.000Z,Existing Accounts,MESSAGE,,,12.13875,12.13875,143.35
2021-07-14T09:00:00.000Z,New Orders,VOICE,,,12.13875,12.13875,143.35
2021-07-14T09:00:00.000Z,New Orders,MESSAGE,,,12.13875,12.13875,143.35
2021-07-14T09:00:00.000Z,Existing Accounts,VOICE,,,12.13875,12.13875,143.35
2021-07-14T09:00:00.000Z,Existing Accounts,MESSAGE,,,12.13875,12.13875,143.35
2021-07-14T09:00:00.000Z,New Orders,VOICE,,,12.13875,12.13875,143.35
2021-07-14T09:00:00.000Z,New Orders,MESSAGE,,,12.13875,12.13875,143.35
2021-07-14T09:00:00.000Z,Existing Accounts,VOICE,,,12.13875,12.13875,143.35
2021-07-14T09:00:00.000Z,Existing Accounts,MESSAGE,,,12.13875,12.13875,143.35
2021-07-14T09:00:00.000Z,New Orders,VOICE,,,12.13875,12.13875,143.35
2021-07-14T09:00:00.000Z,New Orders,MESSAGE,,,12.13875,12.13875,143.35
2021-07-14T09:00:00.000Z,Existing Accounts,VOICE,,,12.13875,12.13875,143.35
2021-07-14T09:00:00.000Z,Existing Accounts,MESSAGE,,,12.13875,12.13875,143.35
2021-07-14T09:00:00.000Z,New Orders,VOICE,,,12.13875,12.13875,143.35
2021-07-14T09:15:00.000Z,New Orders,MESSAGE,,,13.845,13.845,142.8553521
2021-07-14T09:15:00.000Z,Existing Accounts,VOICE,,,13.845,13.845,142.8553521
2021-07-14T09:15:00.000Z,Existing Accounts,MESSAGE,,,13.845,13.845,142.8553521
2021-07-14T09:15:00.000Z,New Orders,VOICE,,,13.845,13.845,142.8553521
2021-07-14T09:15:00.000Z,New Orders,MESSAGE,,,13.845,13.845,142.8553521
2021-07-14T09:15:00.000Z,Existing Accounts,VOICE,,,13.845,13.845,142.8553521
2021-07-14T09:15:00.000Z,Existing Accounts,MESSAGE,,,13.845,13.845,142.8553521
2021-07-14T09:15:00.000Z,New Orders,VOICE,,,13.845,13.845,142.8553521
2021-07-14T09:15:00.000Z,New Orders,MESSAGE,,,13.845,13.845,142.8553521
2021-07-14T09:15:00.000Z,Existing Accounts,VOICE,,,13.845,13.845,142.8553521
2021-07-14T09:15:00.000Z,Existing Accounts,MESSAGE,,,13.845,13.845,142.8553521
2021-07-14T09:15:00.000Z,New Orders,VOICE,,,13.845,13.845,142.8553521
2021-07-14T09:15:00.000Z,New Orders,MESSAGE,,,13.845,13.845,142.8553521
2021-07-14T09:15:00.000Z,Existing Accounts,VOICE,,,13.845,13.845,142.8553521
2021-07-14T09:15:00.000Z,Existing Accounts,MESSAGE,,,13.845,13.845,142.8553521
2021-07-14T09:15:00.000Z,New Orders,VOICE,,,13.845,13.845,142.8553521
2021-07-14T09:15:00.000Z,New Orders,MESSAGE,,,13.845,13.845,142.8553521
2021-07-14T09:15:00.000Z,Existing Accounts,VOICE,,,13.845,13.845,142.8553521
2021-07-14T09:15:00.000Z,Existing Accounts,MESSAGE,,,13.845,13.845,142.8553521
2021-07-14T09:15:00.000Z,New Orders,VOICE,,,13.845,13.845,142.8553521
2021-07-14T09:15:00.000Z,New Orders,MESSAGE,,,13.845,13.845,142.8553521
2021-07-14T09:15:00.000Z,Existing Accounts,VOICE,,,13.845,13.845,142.8553521
2021-07-14T09:15:00.000Z,Existing Accounts,MESSAGE,,,13.845,13.845,142.8553521
2021-07-14T09:15:00.000Z,New Orders,VOICE,,,13.845,13.845,142.8553521
2021-07-14T09:15:00.000Z,New Orders,MESSAGE,,,13.845,13.845,142.8553521
2021-07-14T09:30:00.000Z,Existing Accounts,VOICE,,,14.18625,15.18625,137.3362887
2021-07-14T09:30:00.000Z,Existing Accounts,MESSAGE,,,14.18625,15.18625,137.3362887
2021-07-14T09:30:00.000Z,New Orders,VOICE,,,14.18625,15.18625,137.3362887
2021-07-14T09:30:00.000Z,New Orders,MESSAGE,,,14.18625,15.18625,137.3362887
2021-07-14T09:30:00.000Z,Existing Accounts,VOICE,,,14.18625,15.18625,137.3362887
2021-07-14T09:30:00.000Z,Existing Accounts,MESSAGE,,,14.18625,15.18625,137.3362887
2021-07-14T09:30:00.000Z,New Orders,VOICE,,,14.18625,15.18625,137.3362887
2021-07-14T09:30:00.000Z,New Orders,MESSAGE,,,14.18625,15.18625,137.3362887
2021-07-14T09:30:00.000Z,Existing Accounts,VOICE,,,14.18625,15.18625,137.3362887
2021-07-14T09:30:00.000Z,Existing Accounts,MESSAGE,,,14.18625,15.18625,137.3362887
2021-07-14T09:30:00.000Z,New Orders,VOICE,,,14.18625,15.18625,137.3362887
2021-07-14T09:30:00.000Z,New Orders,MESSAGE,,,14.18625,15.18625,137.3362887
2021-07-14T09:30:00.000Z,Existing Accounts,VOICE,,,14.18625,15.18625,137.3362887
2021-07-14T09:30:00.000Z,Existing Accounts,MESSAGE,,,14.18625,15.18625,137.3362887
2021-07-14T09:30:00.000Z,New Orders,VOICE,,,14.18625,15.18625,137.3362887
2021-07-14T09:30:00.000Z,New Orders,MESSAGE,,,14.18625,15.18625,137.3362887
2021-07-14T09:30:00.000Z,Existing Accounts,VOICE,,,14.18625,15.18625,137.3362887
2021-07-14T09:30:00.000Z,Existing Accounts,MESSAGE,,,14.18625,15.18625,137.3362887
2021-07-14T09:30:00.000Z,New Orders,VOICE,,,14.18625,15.18625,137.3362887
2021-07-14T09:30:00.000Z,New Orders,MESSAGE,,,14.18625,15.18625,137.3362887
2021-07-14T09:30:00.000Z,Existing Accounts,VOICE,,,14.18625,15.18625,137.3362887
2021-07-14T09:30:00.000Z,Existing Accounts,MESSAGE,,,14.18625,15.18625,137.3362887
2021-07-14T09:30:00.000Z,New Orders,VOICE,,,14.18625,15.18625,137.3362887
2021-07-14T09:30:00.000Z,New Orders,MESSAGE,,,14.18625,15.18625,137.3362887
2021-07-14T09:30:00.000Z,Existing Accounts,VOICE,,,14.18625,15.18625,137.3362887
2021-07-14T09:45:00.000Z,Existing Accounts,MESSAGE,,,15.64875,17.64875,140.4814954
2021-07-14T09:45:00.000Z,New Orders,VOICE,,,15.64875,17.64875,140.4814954
2021-07-14T09:45:00.000Z,New Orders,MESSAGE,,,15.64875,17.64875,140.4814954
2021-07-14T09:45:00.000Z,Existing Accounts,VOICE,,,15.64875,17.64875,140.4814954
2021-07-14T09:45:00.000Z,Existing Accounts,MESSAGE,,,15.64875,17.64875,140.4814954
2021-07-14T09:45:00.000Z,New Orders,VOICE,,,15.64875,17.64875,140.4814954
2021-07-14T09:45:00.000Z,New Orders,MESSAGE,,,15.64875,17.64875,140.4814954
2021-07-14T09:45:00.000Z,Existing Accounts,VOICE,,,15.64875,17.64875,140.4814954
2021-07-14T09:45:00.000Z,Existing Accounts,MESSAGE,,,15.64875,17.64875,140.4814954
2021-07-14T09:45:00.000Z,New Orders,VOICE,,,15.64875,17.64875,140.4814954
2021-07-14T09:45:00.000Z,New Orders,MESSAGE,,,15.64875,17.64875,140.4814954
2021-07-14T09:45:00.000Z,Existing Accounts,VOICE,,,15.64875,17.64875,140.4814954
2021-07-14T09:45:00.000Z,Existing Accounts,MESSAGE,,,15.64875,17.64875,140.4814954
2021-07-14T09:45:00.000Z,New Orders,VOICE,,,15.64875,17.64875,140.4814954
2021-07-14T09:45:00.000Z,New Orders,MESSAGE,,,15.64875,17.64875,140.4814954
